,주소,건물명,건축년도,면적,계약월,건물용도,구,CPI,전년도동월 대비 CPI 등락률,전세수급-서울-6개월 전,매매수급-서울-6개월 전,주택담보대출 (연리%)-6개월 전,전세자금대출 (연리%)-6개월 전,미래 전세가 예측값,미래 매매가 예측값,월별평균 전세가,월별평균 매매가
598225,광진구 구의동 591-29,우남위시빌,2003.0,69,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,30442.021,43106.28,30812.0,57751.0
598405,광진구 구의동 596-1,강변힐하우스,2015.0,13,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,13451.202,12302.845,14775.0,13159.0
598457,광진구 구의동 596-1,강변힐하우스,2015.0,16,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,14059.308,13289.375,16651.0,6025.0
598570,광진구 구의동 598-2,평강오피스텔,2003.0,26,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,10961.731,14105.3545,12099.0,17774.0
598620,광진구 구의동 598-2,평강오피스텔,2003.0,27,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,11190.711,14211.534,11427.0,18465.0
598670,광진구 구의동 598-2,평강오피스텔,2003.0,28,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,12045.956,15055.226,12098.0,19282.0
599175,광진구 구의동 620-6,광남캐스빌,2003.0,64,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,30227.943,42419.438,33639.0,38118.0
600383,광진구 구의동 660-0,구의동현진에버빌,2006.0,66,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,32117.166,45734.363,54756.0,57733.0
603320,광진구 군자동 355-1,동원데쟈뷰,2020.0,17,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,17487.719,18667.719,20069.0,17931.0
603411,광진구 군자동 355-5,에피소드1,2014.0,18,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,13575.485,15686.341,18757.0,21872.0
603593,광진구 군자동 358-9,광진동양파라곤2단지,2008.0,72,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,38071.406,54126.105,55188.0,66055.0
603684,광진구 군자동 358-9,광진동양파라곤2단지,2008.0,74,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,38161.87,54096.13,52267.0,61083.0
604460,광진구 군자동 473-1,(473-1),2019.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,16241.557,18483.672,19150.0,21360.0
604490,광진구 군자동 473-21,스테이 더 디자이너스 군자,2020.0,17,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,17841.184,20242.941,19647.0,22000.0
605542,광진구 능동 222-2,군자 아델리제,2019.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,16248.111,18396.604,19800.0,20063.0
605952,광진구 능동 255-18,노블레스 빌,2003.0,24,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,9995.67,12416.584,11580.0,12895.0
606043,광진구 능동 255-18,노블레스 빌,2003.0,36,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,14071.308,18735.045,17044.0,18049.0
606173,광진구 자양동 2-2,건대입구역자이엘라,2022.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,20374.055,24086.482,23415.0,29985.0
606182,광진구 자양동 2-2,건대입구역자이엘라,2022.0,19,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,21850.107,25525.346,24082.0,33000.0
606187,광진구 자양동 2-2,건대입구역자이엘라,2022.0,40,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,36152.375,44754.227,51082.0,67002.0
606232,광진구 자양동 219-11,자양동명진센트라임,2017.0,30,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,24398.982,31475.482,26691.0,36331.0
606257,광진구 자양동 219-11,자양동명진센트라임,2017.0,32,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,25916.453,32287.064,26286.0,35472.0
606286,광진구 자양동 219-11,자양동명진센트라임,2017.0,34,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,26496.33,34560.875,29871.0,34342.0
606508,광진구 자양동 219-6,자양오피스텔(219-6),2003.0,20,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,8876.249,11541.739,9460.0,10896.0
606559,광진구 자양동 219-6,자양오피스텔(219-6),2003.0,22,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,9370.37,12366.093,9666.0,12190.0
606717,광진구 자양동 224-12,(224-12),2002.0,21,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,8570.208,11092.931,9467.0,11785.0
606723,광진구 자양동 224-12,(224-12),2002.0,37,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,12518.701,16732.299,17124.0,18587.0
606788,광진구 자양동 224-12,(224-12),2002.0,38,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,13350.731,17828.35,14262.0,18942.0
612162,광진구 자양동 608-21,제이원하이텔,2004.0,24,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,11706.824,14919.428,12279.0,18979.0
612732,광진구 자양동 626-3,아스하임(626-3),2017.0,19,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,17248.91,18843.258,17651.0,23099.0
618024,광진구 자양동 779-0,타워더모스트광진아크로텔,2014.0,23,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,16543.25,18233.23,17891.0,17992.0
618115,광진구 자양동 779-0,타워더모스트광진아크로텔,2014.0,24,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,16918.178,18664.309,19059.0,22564.0
618206,광진구 자양동 779-0,타워더모스트광진아크로텔,2014.0,25,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,17516.498,19202.918,20062.0,19724.0
618288,광진구 자양동 779-0,타워더모스트광진아크로텔,2014.0,26,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,18358.06,20827.816,22000.0,20016.0
618379,광진구 자양동 779-0,타워더모스트광진아크로텔,2014.0,27,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,18684.543,20994.402,20525.0,23391.0
618470,광진구 자양동 779-0,타워더모스트광진아크로텔,2014.0,31,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,20925.72,23809.36,25078.0,27900.0
618552,광진구 자양동 779-0,타워더모스트광진아크로텔,2014.0,32,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,21114.836,25058.14,25086.0,35932.0
622928,광진구 자양동 854-0,광진트라팰리스,2006.0,35,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,22849.398,29461.377,23679.0,29744.0
623151,광진구 자양동 854-0,광진트라팰리스,2006.0,64,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,36894.09,52199.082,38907.0,41820.0
625151,광진구 자양동 860-0,테라팰리스건대2차,2018.0,56,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,41246.938,56594.23,50155.0,82316.0
625360,광진구 자양동 861-0,자양호반써밋,2021.0,21,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,23640.562,27499.643,24200.0,29082.0
625382,광진구 자양동 861-0,자양호반써밋,2021.0,30,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,33436.71,38655.34,44800.0,50142.0
625405,광진구 자양동 861-0,자양호반써밋,2021.0,40,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,40513.4,46781.86,51500.0,61173.0
626771,광진구 중곡동 130-5,주성AURA,2009.0,68,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,33326.33,43846.37,37847.0,49052.0
627267,광진구 중곡동 157-17,리아리움더언타워,2017.0,14,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,13664.576,13786.878,15914.0,16820.0
627328,광진구 중곡동 157-17,리아리움더언타워,2017.0,16,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,14091.693,14177.87,14323.0,17992.0
627354,광진구 중곡동 157-17,리아리움더언타워,2017.0,17,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,14314.461,14666.873,17044.0,19023.0
627367,광진구 중곡동 157-17,리아리움더언타워,2017.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,14351.885,14880.745,15859.0,18117.0
627416,광진구 중곡동 157-6,아스하임,2019.0,16,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,17120.324,19269.176,18000.0,19519.0
627464,광진구 중곡동 157-6,아스하임,2019.0,17,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,17181.514,19679.457,20000.0,18047.0
627733,광진구 중곡동 190-3,좋은사람 좋은집,2003.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,7043.0005,9476.157,7501.0,6131.0
627824,광진구 중곡동 190-3,좋은사람 좋은집,2003.0,20,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,7878.584,9611.902,8306.0,7948.0
629869,광진구 중곡동 639-4,정익제이타워1차,2018.0,16,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,14747.417,14668.284,18000.0,19060.0
629903,광진구 중곡동 639-6,정익제이타워2차,2020.0,16,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,17051.506,18282.441,18063.0,17881.0
630177,광진구 중곡동 647-2,삼보글로벌102동,2003.0,66,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,27775.193,39427.324,31476.0,37942.0
630523,광진구 중곡동 648-14,아지(AZ)0213,2015.0,21,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,12900.85,13223.053,13133.0,14832.0
631242,광진구 중곡동 699-0,욱현하이브Ⅲ,2012.0,14,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,10646.779,11514.947,11311.0,10441.0
631285,광진구 중곡동 699-0,욱현하이브Ⅲ,2012.0,15,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,10682.626,11514.947,11410.0,12383.0
631376,광진구 중곡동 699-0,욱현하이브Ⅲ,2012.0,16,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,10971.812,11922.452,13462.0,12580.0
631467,광진구 중곡동 699-0,욱현하이브Ⅲ,2012.0,17,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,11145.859,12285.955,13455.0,13530.0
631558,광진구 중곡동 699-0,욱현하이브Ⅲ,2012.0,18,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,11067.496,12347.938,13754.0,15319.0
631597,광진구 중곡동 699-0,욱현하이브Ⅲ,2012.0,19,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,11415.108,12489.556,13208.0,15270.0
632159,광진구 화양동 109-7,예그리나Ⅱ,2013.0,16,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,9625.006,8974.699,10627.0,3828.0
632250,광진구 화양동 109-7,예그리나Ⅱ,2013.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,9840.366,9586.567,12386.0,4375.0
632341,광진구 화양동 109-7,예그리나Ⅱ,2013.0,24,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,13050.629,12647.09,15619.0,5934.0
632432,광진구 화양동 109-7,예그리나Ⅱ,2013.0,25,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,13287.5,13180.9375,15619.0,6109.0
632853,광진구 화양동 110-37,화양타워,1999.0,19,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,9031.44,11113.408,9300.0,10448.0
633711,광진구 화양동 111-102,아스하임(111-102),2018.0,14,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,16654.613,17881.783,19454.0,19561.0
633744,광진구 화양동 111-102,아스하임(111-102),2018.0,15,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,16661.807,17881.783,17174.0,19876.0
633843,광진구 화양동 111-102,아스하임(111-102),2018.0,29,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,23460.795,30742.01,31608.0,34616.0
633890,광진구 화양동 111-88,신원리브웰화양동주상복합,2019.0,17,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,15475.692,17086.299,16000.0,17867.0
633926,광진구 화양동 111-88,신원리브웰화양동주상복합,2019.0,23,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,20364.236,22396.004,21124.0,19869.0
634017,광진구 화양동 113-1,광진코지웰,2014.0,14,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,11453.216,12989.469,11928.0,13648.0
634108,광진구 화양동 113-1,광진코지웰,2014.0,15,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,11465.162,12989.469,12478.0,14044.0
634199,광진구 화양동 113-1,광진코지웰,2014.0,16,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,11853.79,13456.4795,13440.0,12790.0
634362,광진구 화양동 113-1,광진코지웰,2014.0,19,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,12628.596,14239.089,13773.0,16200.0
634453,광진구 화양동 113-1,광진코지웰,2014.0,20,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,12664.152,14641.0,13753.0,13091.0
634550,광진구 화양동 17-16,아스하임,2016.0,18,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,16137.445,18171.65,20069.0,23715.0
634687,광진구 화양동 18-9,화양 디펠리체,2019.0,20,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,17061.338,19190.809,19059.0,18903.0
634754,광진구 화양동 19-39,YN웰하우스,2012.0,17,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,9432.004,11110.574,11947.0,8474.0
634787,광진구 화양동 193-0,하이뷰오피스텔,2020.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,17405.023,19668.512,21567.0,25156.0
634823,광진구 화양동 193-0,하이뷰오피스텔,2020.0,19,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,18899.5,21346.82,19827.0,22248.0
635979,광진구 화양동 21-20,광진캠퍼스시티,2017.0,16,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,13520.877,14773.649,14280.0,13843.0
636196,광진구 화양동 21-22,케이타워 오피스텔 B,2013.0,19,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,10416.758,11723.604,12367.0,14283.0
636287,광진구 화양동 21-23,케이타워 오피스텔 A,2013.0,20,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,10433.004,11815.222,11578.0,12776.0
636300,광진구 화양동 23-5,더메종건대,2022.0,16,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,19077.967,21566.195,20068.0,20495.0
636308,광진구 화양동 23-5,더메종건대,2022.0,18,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,19294.244,22368.75,19658.0,23208.0
636768,광진구 화양동 527-0,KCC파크타운,2005.0,26,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,12780.917,16166.307,14174.0,19300.0
636961,광진구 화양동 530-0,씨즈건대힐스,2017.0,14,2025-08,아파트,광진구,113,2.1,55.3,60.6,5.3,5,14906.745,17152.85,14933.0,16034.0
637393,광진구 화양동 94-13,엘리시아1차,2021.0,15,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,14958.631,17187.262,20570.0,28694.0
637404,광진구 화양동 94-9,화양동 프라하임,2022.0,27,2025-08,오피스텔,광진구,113,2.1,55.3,60.6,5.3,5,27436.748,33019.562,31312.0,43392.0
637495,구로구 가리봉동 135-68,인화오벨리아,2002.0,22,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,7054.6626,7535.141,7868.0,6962.0
637586,구로구 가리봉동 135-68,인화오벨리아,2002.0,27,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,7963.6523,8122.029,9458.0,12157.0
637677,구로구 가리봉동 135-68,인화오벨리아,2002.0,30,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,8339.307,8452.035,9123.0,8724.0
637959,구로구 가리봉동 137-4,삼부르네상스파크빌,2006.0,24,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,9646.491,10286.014,11175.0,12124.0
638050,구로구 가리봉동 137-4,삼부르네상스파크빌,2006.0,48,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,15986.714,18964.855,16616.0,22903.0
639761,구로구 개봉동 304-16,건양,2002.0,57,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,14901.688,19660.436,15871.0,21206.0
639852,구로구 개봉동 304-16,건양,2002.0,75,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,19939.396,28398.434,24577.0,28786.0
640729,구로구 개봉동 318-1,신양지(나동),2004.0,66,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,17434.975,23995.766,18065.0,26649.0
640820,구로구 개봉동 318-1,신양지(나동),2004.0,70,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,17848.943,24400.791,18498.0,21800.0
640931,구로구 개봉동 318-36,신양지(가동),2004.0,66,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,17722.062,23974.46,20347.0,28308.0
641022,구로구 개봉동 322-12,중앙힐,2000.0,67,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,17867.668,25228.06,19094.0,24469.0
641250,구로구 개봉동 333-6,비젼,2000.0,62,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,17561.053,24406.076,17640.0,20982.0
641964,구로구 개봉동 403-15,국일오피스텔,2002.0,23,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,5878.279,7267.938,6271.0,8120.0
642051,구로구 개봉동 403-15,국일오피스텔,2002.0,30,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,7132.2812,8171.388,8189.0,10009.0
647720,구로구 개봉동 493-0,한양아이클래스구로,2018.0,48,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,24318.594,31270.93,25483.0,35316.0
648705,구로구 개봉동 70-18,비케이힐타운,2021.0,29,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,22988.23,24844.068,24712.0,24985.0
648860,구로구 개봉동 70-30,라움,2019.0,57,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,29381.791,37502.125,29915.0,31327.0
649540,구로구 고척동 172-24,해피그린(171-24),2004.0,62,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,21547.812,27232.572,24672.0,22453.0
656761,구로구 고척동 346-0,라이프플러스,2012.0,18,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,10200.2295,13049.951,12189.0,16404.0
656852,구로구 고척동 346-0,라이프플러스,2012.0,30,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,13983.308,17650.156,14030.0,24302.0
658868,구로구 구로동 103-1,성일오피스텔,2004.0,70,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,23202.477,30871.182,23388.0,27385.0
658912,구로구 구로동 103-1,성일오피스텔,2004.0,71,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,24132.752,33750.67,25940.0,22881.0
659219,구로구 구로동 103-11,한솔로이젠트,2006.0,42,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,15388.914,20677.229,16010.0,21426.0
659535,구로구 구로동 103-8,네오팰리스,2003.0,33,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,11097.137,13133.604,12014.0,10705.0
659717,구로구 구로동 104-6,그린플러스구로해담채2,2013.0,13,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,10293.639,11767.503,12456.0,10798.0
659899,구로구 구로동 104-9,성호메이플라워멤버스빌,2002.0,32,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,10244.319,11512.91,12145.0,15308.0
659990,구로구 구로동 104-9,성호메이플라워멤버스빌,2002.0,37,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,11039.346,12506.216,13647.0,15390.0
660120,구로구 구로동 104-9,성호메이플라워멤버스빌,2002.0,41,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,12653.545,17002.012,15006.0,22133.0
660179,구로구 구로동 104-9,성호메이플라워멤버스빌,2002.0,44,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,13384.954,17208.832,14490.0,14988.0
660361,구로구 구로동 104-9,성호메이플라워멤버스빌,2002.0,55,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,16635.146,21620.24,16888.0,17725.0
660991,구로구 구로동 106-10,순영웰라이빌1차,2003.0,28,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,9816.78,10663.98,10474.0,10133.0
661082,구로구 구로동 106-10,순영웰라이빌1차,2003.0,30,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,10399.3955,11472.367,12481.0,11014.0
661355,구로구 구로동 106-10,순영웰라이빌1차,2003.0,39,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,12260.336,15038.377,13418.0,15187.0
661931,구로구 구로동 106-2,대림역포스큐,2015.0,21,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,12965.567,14496.491,13100.0,10840.0
661960,구로구 구로동 106-9,대림그린오피스텔,1989.0,31,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,9591.989,10549.115,13221.0,8665.0
662114,구로구 구로동 107-1,대림역대성스카이렉스,2006.0,73,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,28567.777,39645.625,41306.0,52758.0
662478,구로구 구로동 107-4,비즈트위트 블루,2012.0,16,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,10773.443,12232.092,10843.0,12370.0
662560,구로구 구로동 107-4,비즈트위트 블루,2012.0,17,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,10753.899,12484.021,13346.0,10423.0
662742,구로구 구로동 107-4,비즈트위트 블루,2012.0,19,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,10824.204,12585.464,12505.0,10509.0
663666,구로구 구로동 109-1,태형팰리스,2020.0,30,2025-08,오피스텔,구로구,113,2.1,55.3,60.6,5.3,5,23700.13,26353.229,28325.0,30424.0
663757,구로구 구로동 110-0,종인아네스트,2012.0,16,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,10665.597,12232.092,11102.0,16154.0
663798,구로구 구로동 110-0,종인아네스트,2012.0,17,2025-08,아파트,구로구,113,2.1,55.3,60.6,5.3,5,10646.053,12484.021,11175.0,11578.0
